record_id,cell,act_fr,pred_fr,pred_fq,pred_cyclen
cc00df228c9e46261b22d9eba56b578edec2194c9f5003f3d18211e1299b66ff,5.25-5.5_f125,1.7788,1.7586096274130256,2.2076548869651864,667.4455732213625
a7f0e31ac33da9f386db5c242f282508ee5eab81c59def77805f699772dede60,5.25-5.5_f125,1.7425,1.8191567941165458,2.3181118902981472,666.6794993437003
fcb7685c33707abe00463fbb5f39b87d7ea8bcc4816d3ceb7a698b1d4b53eb4e,5.25-5.5_f125,1.9268,1.9929744028247378,2.6430087226229815,661.8391738343627
b67311e04f6606330d14acadf03c354c1c53490d82c64b4507374b0cfa4e8ab4,5.25-5.5_f125,1.7308,1.774275183025307,2.226927411661982,664.3949796334238
67fb398a0750390ca20dd0e4f3863f2d6aed4a46c781687cd86ebcf034d37b86,5.25-5.5_f125,1.8538,1.9822215753073604,2.552596602150794,670.0501719895658
bf735dd8e91ab72437fe0d27187ec30e091363c12aacce19dee49e79377728b1,5.25-5.5_f125,1.8145,1.788379173988655,2.2626237436242116,666.1108465892298
43f689b64fa6406e169dcb679beed0aed7caf7f344df30fe66b8260fab5971af,5.25-5.5_f125,2.0357,2.049022162885378,2.7565066794819795,654.1076317033452
3c3922c5c8cfde257f67fdfd59cc040461ad8eccabd358957aace061af630864,5-5.25_f117,1.8919,2.0364152159181783,2.543957474609253,620.2881206662261
756796588254b6cea0a374c1ed2516a65c88b72909177601aaae02e8133b069e,5-5.25_f117,1.7793,1.8022523017496102,2.272629557070761,617.794408309571
d5f13a8185a692d61c4fe2f5d55e80b0f8b89425ff1917d12933af14e2c074b3,5-5.25_f117,2.1191,2.123016205533078,2.684024439815233,611.0696031981032
065dc5e473b8b4c7bc06ae288616bcd9e68f79a268d2e0a1c33175a11f81823a,5-5.25_f117,2.1934,2.106644301108705,2.7123419029350835,608.8712874977251
7b1c2e2b81af011b787d7e550a921b276e53784ad2408d73ef8a09cf7c63cc1e,5-5.25_f117,2.007,1.9297945313175149,2.4424900852035245,614.8979686541815
